"발생년","발생년월일시","주야","요일","사망자수","부상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","도로형태_대분류","도로형태","가해자_당사자종별","피해자_당사자종별","발생위치(X_UTMK)","발생위치(Y_UTMK)","경도","위도"," 어린이사고 여부"
"2018","2018-05-14 05","야","월","1","0","0","0","0","대전","서구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","화물차","보행자","988737","1811910","127.3745488","36.30445406","N"
"2018","2018-05-14 10","주","월","1","0","0","0","0","충북","괴산군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","교차로","교차로부근","원동기장치자전거","없음","1019035","1866694","127.7133713","36.79821232","N"
"2018","2018-05-14 10","주","월","1","0","0","0","0","경북","포항시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","이륜차","승용차","1152547","1788721","129.1942777","36.08347765","N"
"2018","2018-05-14 11","주","월","1","0","0","0","0","전북","전주시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","화물차","964901","1759782","127.1113775","35.83391389","N"
"2018","2018-05-14 16","주","월","1","0","0","0","0","전북","김제시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","이륜차","943033.6","1753782","126.8696959","35.77879302","N"
"2018","2018-05-14 17","주","월","1","0","0","0","0","충남","당진시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","931356","1881918","126.7291925","36.9331413","N"
"2018","2018-05-14 17","주","월","1","0","0","0","0","전북","남원시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","이륜차","975719","1704491","127.2328162","35.33571194","N"
"2018","2018-05-14 20","야","월","1","1","1","0","0","전남","순천시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","998995","1650110","127.4890071","34.84563656","N"
"2018","2018-05-15 02","야","화","1","0","0","0","0","충북","청주시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","지하차도(도로)내","화물차","보행자","1000069","1839117","127.500771","36.54979912","N"
"2018","2018-05-15 02","야","화","1","4","4","0","0","충남","아산시","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로부근","승용차","승합차","948013","1862791","126.9175341","36.76179338","N"
"2018","2018-05-15 04","야","화","1","1","0","1","0","경북","구미시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","1076187","1809375","128.3483086","36.27865672","N"
"2018","2018-05-15 09","주","화","1","0","0","0","0","경북","포항시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","이륜차","화물차","1165789","1791113","129.3417887","36.10286321","N"
"2018","2018-05-15 11","주","화","1","0","0","0","0","경남","통영시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","원동기장치자전거","화물차","1085158","1650988","128.4315102","34.84998727","N"
"2018","2018-05-15 15","주","화","2","0","0","0","0","강원","홍천군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1042637.8","1963669.4","127.9834891","37.67155582","N"
"2018","2018-05-15 20","야","화","1","0","0","0","0","서울","마포구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","자전거","승용차","951991","1950582","126.9564661","37.55333256","N"
"2018","2018-05-15 21","야","화","1","1","1","0","0","전북","군산시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","원동기장치자전거","승용차","940195","1771708","126.8369455","35.94023708","N"
"2018","2018-05-15 22","야","화","1","2","1","1","0","울산","북구","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","승용차","1168392","1729717","129.3577494","35.54915013","N"
"2018","2018-05-15 23","야","화","1","0","0","0","0","경북","경산시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","자전거","1110382","1755140","128.7214164","35.78648511","N"
"2018","2018-05-16 09","주","수","1","0","0","0","0","충남","아산시","차대차","기타","기타","신호위반","교차로","교차로부근","승용차","자전거","954100","1865395","126.9855738","36.78558121","N"
"2018","2018-05-16 11","주","수","1","0","0","0","0","전남","보성군","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","968658","1641908","127.1574837","34.77119188","N"
"2018","2018-05-16 17","주","수","1","0","0","0","0","대구","수성구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1102636","1764493","128.636922","35.87163703","N"
"2018","2018-05-16 23","야","수","1","0","0","0","0","울산","남구","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1167846","1728436","129.3514632","35.53769852","N"
"2018","2018-05-17 01","야","목","1","0","0","0","0","서울","영등포구","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","교차로","교차로내","승용차","없음","945855","1946258","126.8873197","37.5140197","N"
"2018","2018-05-17 01","야","목","1","0","0","0","0","서울","양천구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","승용차","이륜차","945233","1949387","126.8800484","37.54218496","N"
"2018","2018-05-17 01","야","목","1","0","0","0","0","경북","구미시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","교량위","승용차","승용차","1079797","1792268","128.386759","36.12415284","N"
"2018","2018-05-17 08","주","목","1","0","0","0","0","전남","순천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","992717","1677056","127.4201015","35.08859604","N"
"2018","2018-05-17 12","주","목","1","0","0","0","0","경기","고양시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","941017","1959701","126.8314961","37.634884","N"
"2018","2018-05-17 15","주","목","1","0","0","0","0","경기","시흥시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","930042","1926645","126.7102598","37.33618566","N"
"2018","2018-05-17 15","주","목","1","0","0","0","0","충북","영동군","차대차","추돌","추돌","안전운전 의무 불이행","기타","기타","화물차","건설기계","1032571","1804028.7","127.8624556","36.23291672","N"
"2018","2018-05-17 17","주","목","1","0","0","0","0","충남","서천군","차량단독","도로이탈","도로이탈 기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","927897","1793209","126.6986479","36.13323822","N"
"2018","2018-05-17 19","야","목","1","0","0","0","0","충북","보은군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","지하차도(도로)내","이륜차","없음","1021796.7","1833821.5","127.7433937","36.50181113","N"
"2018","2018-05-17 22","야","목","1","0","0","0","0","강원","홍천군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","교차로","교차로부근","승용차","없음","1044758","1981027","128.0085997","37.82789764","N"
"2018","2018-05-17 23","야","목","1","1","0","1","0","전북","고창군","차대차","추돌","추돌","안전운전 의무 불이행","교차로","교차로부근","화물차","화물차","914201.8","1714929.7","126.5548473","35.42643268","N"
"2018","2018-05-18 03","야","금","1","0","0","0","0","서울","송파구","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","967852","1944267","127.1363087","37.49710272","N"
"2018","2018-05-18 12","주","금","1","0","0","0","0","경기","안양시","차량단독","전도","전도","기타","단일로","기타단일로","이륜차","없음","947937","1935626","126.911629","37.41831077","N"
"2018","2018-05-18 13","주","금","1","0","0","0","0","광주","광산구","차대사람","기타","기타","교차로 통행방법 위반","교차로","교차로내","화물차","보행자","936038","1683133","126.7978554","35.14138608","N"
"2018","2018-05-18 15","주","금","1","2","0","2","0","경기","안성시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","976978","1885602","127.2413629","36.96857021","N"
"2018","2018-05-18 17","주","금","1","0","0","0","0","강원","철원군","차대차","측면충돌","측면충돌","기타","교차로","교차로내","승용차","자전거","983156.8","2016375.6","127.3077728","38.14743249","N"
"2018","2018-05-18 19","야","금","1","0","0","0","0","경남","창원시(통합)","차대차","기타","기타","안전운전 의무 불이행","기타","기타","이륜차","승용차","1096030","1686167","128.5544807","35.16618888","N"
"2018","2018-05-18 19","야","금","1","0","0","0","0","경남","양산시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1137911","1704698","129.0173533","35.32835064","N"
"2018","2018-05-18 21","야","금","1","4","0","4","0","경기","용인시","차대차","정면충돌","정면충돌","중앙선 침범","교차로","교차로부근","화물차","승용차","988499","1907831","127.370453","37.16916051","N"
"2018","2018-05-18 21","야","금","1","0","0","0","0","충북","단양군","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1088201","1897779","128.4922439","37.0744696","N"
"2018","2018-05-18 22","야","금","1","0","0","0","0","부산","부산진구","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","이륜차","보행자","1142082.4","1685987.5","129.0599996","35.15911479","N"
"2018","2018-05-18 23","야","금","1","0","0","0","0","서울","서대문구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","948380.8","1952353.6","126.9154703","37.56910495","N"
"2018","2018-05-19 00","야","토","1","0","0","0","0","서울","영등포구","차대차","기타","기타","중앙선 침범","단일로","교량위","승용차","원동기장치자전거","945392","1947321","126.8820019","37.52357335","N"
"2018","2018-05-19 01","야","토","1","1","0","1","0","부산","동구","차대사람","횡단중","횡단중","보행자 보호의무 위반","단일로","기타단일로","승용차","보행자","1142256","1683819","129.0615315","35.13954368","N"
"2018","2018-05-19 02","야","토","2","0","0","0","0","대구","북구","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","건설기계","1095127.5","1772406.2","128.5547081","35.94372931","N"
"2018","2018-05-19 04","야","토","1","0","0","0","0","경남","진주시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1065690","1689431","128.221614","35.19806042","N"
"2018","2018-05-19 05","야","토","1","0","0","0","0","경기","수원시","차대차","기타","기타","기타","기타","기타","승용차","승용차","956468","1920706","127.0089122","37.28426894","N"
"2018","2018-05-19 07","주","토","1","0","0","0","0","경기","고양시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","자전거","없음","931972","1962825","126.7286983","37.66241407","N"
"2018","2018-05-19 09","주","토","1","0","0","0","0","경남","창원시(통합)","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1109110","1685464","128.6979897","35.15851596","N"
"2018","2018-05-19 12","주","토","1","0","0","0","0","광주","북구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로부근","승용차","이륜차","941990","1686495","126.8629536","35.17206101","N"
"2018","2018-05-19 13","주","토","1","0","0","0","0","경남","창원시(통합)","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","1081919","1678100","128.3987504","35.09470536","N"
"2018","2018-05-19 17","주","토","1","0","0","0","0","충북","청주시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","992180","1835142","127.412664","36.51393197","N"
"2018","2018-05-19 20","야","토","1","0","0","0","0","경기","평택시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","959093","1890508","127.0401751","37.01218599","N"
"2018","2018-05-19 22","야","토","1","0","0","0","0","부산","강서구","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1130010.6","1680674.7","128.9266592","35.11285697","N"
"2018","2018-05-19 23","야","토","2","2","0","2","0","경북","구미시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승합차","보행자","1077006","1791936","128.3557142","36.12138552","N"
"2018","2018-05-20 06","주","일","1","0","0","0","0","경기","고양시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","936348","1966377","126.7779995","37.69474108","N"
"2018","2018-05-20 08","주","일","1","0","0","0","0","전북","임실군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","교차로","교차로내","농기계","없음","969964.2","1746805","127.1679241","35.71707978","N"
"2018","2018-05-20 14","주","일","1","0","0","0","0","강원","철원군","차량단독","전도","전도","안전운전 의무 불이행","교차로","교차로부근","사륜오토바이(ATV)","없음","994053","2025576","127.4320512","38.23048973","N"
"2018","2018-05-20 15","주","일","2","1","0","1","0","전남","무안군","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","건설기계","894893.4","1675451.4","126.3472304","35.06867461","N"
"2018","2018-05-20 16","주","일","1","0","0","0","0","경기","양평군","차량단독","전도","전도","안전운전 의무 불이행","단일로","고가도로위","이륜차","없음","997507","1944862","127.4717943","37.50302232","N"
"2018","2018-05-20 16","주","일","1","0","0","0","0","충북","괴산군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1037501","1872993","127.9206713","36.85444291","N"
"2018","2018-05-20 20","야","일","1","1","0","1","0","전남","나주시","차대차","추돌","추돌","과속","단일로","기타단일로","승용차","농기계","919069.6","1660908.3","126.6137687","34.93977919","N"
"2018","2018-05-21 01","야","월","1","0","0","0","0","경남","김해시","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1120409","1696349","128.8236123","35.25535113","N"
"2018","2018-05-21 02","야","월","1","1","1","0","0","경기","파주시","차대차","추돌","추돌","중앙선 침범","교차로","교차로부근","이륜차","승용차","934210","1971647","126.7532736","37.74208633","N"
"2018","2018-05-21 03","야","월","1","0","0","0","0","경기","포천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","973070","1988564","127.1937011","37.89652905","N"
"2018","2018-05-21 04","야","월","1","0","0","0","0","전남","무안군","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","904454.8","1663641.7","126.4534374","34.96315076","N"
"2018","2018-05-21 07","주","월","1","0","0","0","0","경기","구리시","차대차","측면충돌","측면충돌","신호위반","단일로","기타단일로","승용차","자전거","966520","1952341","127.1208718","37.56982971","N"
"2018","2018-05-21 11","주","월","1","0","0","0","0","경남","창원시(통합)","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","1089830","1680412","128.4857836","35.11487587","N"
"2018","2018-05-21 14","주","월","1","0","0","0","0","경남","함양군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1016958","1745811","127.6874677","35.70842966","N"
"2018","2018-05-21 15","주","월","1","1","0","0","1","충북","충주시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1043535","1871850","127.9882907","36.84388073","N"
"2018","2018-05-21 17","주","월","1","0","0","0","0","경기","평택시","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","964298","1902972","127.0980894","37.12475003","N"
"2018","2018-05-21 21","야","월","1","0","0","0","0","광주","광산구","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","자전거","931463.5","1681523.1","126.7477759","35.12656911","N"
"2018","2018-05-21 22","야","월","1","1","0","1","0","대전","동구","차대차","추돌","추돌","안전운전 의무 불이행","기타","기타","화물차","승용차","1001039","1816994","127.5115795","36.35035387","N"
"2018","2018-05-22 02","야","화","1","1","1","0","0","부산","강서구","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1127311","1683030","128.897406","35.13443398","N"
"2018","2018-05-22 02","야","화","1","0","0","0","0","울산","남구","차대사람","횡단중","횡단중","신호위반","교차로","교차로내","승용차","보행자","1166812","1728371","129.3400493","35.53728728","N"
"2018","2018-05-22 03","야","화","1","0","0","0","0","전북","군산시","차량단독","주/정차차량 충돌","주/정차차량 충돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","925570","1774172","126.6745816","35.96144514","N"
"2018","2018-05-22 03","야","화","1","0","0","0","0","경남","진주시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1053138","1688765","128.0836927","35.19279847","N"
"2018","2018-05-22 04","야","화","1","0","0","0","0","광주","광산구","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","930826","1682008","126.740739","35.13089757","N"
"2018","2018-05-22 06","주","화","1","0","0","0","0","울산","울주군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1159760","1712579","129.2591915","35.39612393","N"
"2018","2018-05-22 11","주","화","1","0","0","0","0","전남","신안군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","884301","1672307","126.2315196","35.03916772","N"
"2018","2018-05-22 11","주","화","1","0","0","0","0","대구","서구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","건설기계","건설기계","1093276","1763919","128.5331878","35.86739908","N"
"2018","2018-05-22 14","주","화","1","0","0","0","0","전북","군산시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","이륜차","931729.7","1776447.2","126.7426903","35.9824069","N"
"2018","2018-05-22 15","주","화","1","0","0","0","0","경기","부천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","933539","1945295","126.7480545","37.50453524","N"
"2018","2018-05-22 21","야","화","1","2","0","2","0","대구","북구","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","1092060","1766799","128.5200534","35.89347647","N"
"2018","2018-05-22 22","야","화","1","0","0","0","0","전북","전주시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","963955","1758401","127.1009658","35.8214285","N"
"2018","2018-05-23 07","주","수","1","0","0","0","0","대구","북구","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1092562","1767073","128.5256468","35.89589912","N"
"2018","2018-05-23 07","주","수","1","0","0","0","0","울산","울주군","차대차","기타","기타","중앙선 침범","단일로","기타단일로","승합차","자전거","1163162","1722567","129.298638","35.48558786","N"
"2018","2018-05-23 10","주","수","1","0","0","0","0","전북","진안군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","1004392","1767078","127.5486697","35.90031413","N"
"2018","2018-05-23 11","주","수","1","0","0","0","0","충남","공주시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","967661.4","1816979.3","127.1395939","36.34967841","N"
"2018","2018-05-23 13","주","수","1","0","0","0","0","충북","충주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1037852","1884603","127.925189","36.9590852","N"
"2018","2018-05-23 16","주","수","1","0","0","0","0","강원","횡성군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","사륜오토바이(ATV)","없음","1058965","1952768","128.1677411","37.57239876","N"
"2018","2018-05-23 17","주","수","1","0","0","0","0","전남","여수시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","1021498.9","1639934.4","127.734898","34.75364961","N"
"2018","2018-05-23 19","야","수","1","0","0","0","0","충북","청주시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","997875","1851111","127.4762233","36.65792304","N"
"2018","2018-05-23 21","야","수","1","0","0","0","0","울산","남구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1165004","1724878","129.3194041","35.50611061","N"
"2018","2018-05-23 22","야","수","1","0","0","0","0","경남","합천군","차대사람","길가장자리구역통행중","길가장자리구역통행중","과속","단일로","기타단일로","승용차","보행자","1061025","1732383","128.1735842","35.58562026","N"
"2018","2018-05-24 01","야","목","1","0","0","0","0","서울","서초구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","957743","1945029","127.0219047","37.50356347","N"
"2018","2018-05-24 02","야","목","1","0","0","0","0","경북","성주군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","특수차","1073830","1763627","128.3177861","35.86642595","N"
"2018","2018-05-24 03","야","목","1","0","0","0","0","경기","부천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","935015","1946184","126.7646742","37.51265284","N"
"2018","2018-05-24 04","야","목","1","0","0","0","0","경기","시흥시","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","936796","1927369","126.7864367","37.34319558","N"
"2018","2018-05-24 08","주","목","1","0","0","0","0","경기","하남시","차대사람","기타","기타","신호위반","교차로","교차로부근","승용차","보행자","973459","1949238","127.1995604","37.54208714","N"
"2018","2018-05-24 14","주","목","1","0","0","0","0","충북","청주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","995862","1829234","127.4538172","36.46069316","N"
"2018","2018-05-24 19","야","목","1","0","0","0","0","전남","해남군","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","910059","1596673","126.5219366","34.35983313","N"
"2018","2018-05-24 20","야","목","1","0","0","0","0","경북","성주군","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","원동기장치자전거","화물차","1080514","1770099","128.3924691","35.92424432","N"
"2018","2018-05-25 01","야","금","1","0","0","0","0","경기","화성시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","946139","1905740","126.8934763","37.14883076","N"
"2018","2018-05-25 06","주","금","1","1","1","0","0","경기","파주시","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","942627","1981355","126.8480335","37.83014757","N"
"2018","2018-05-25 07","주","금","1","2","2","0","0","전북","진안군","차량단독","기타","기타","안전운전 의무 불이행","교차로","교차로내","승용차","없음","988459","1753147","127.3723106","35.77465169","N"
"2018","2018-05-25 09","주","금","1","0","0","0","0","전남","무안군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로부근","화물차","사륜오토바이(ATV)","902255","1657713","126.4300399","34.90948783","N"
"2018","2018-05-25 12","주","금","1","0","0","0","0","경기","성남시","차대사람","횡단중","횡단중","신호위반","단일로","기타단일로","승합차","보행자","967103","1937825","127.1281231","37.4390112","N"
"2018","2018-05-25 13","주","금","1","0","0","0","0","전북","무주군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","지하차도(도로)내","화물차","없음","1029274.8","1769239.2","127.8244844","35.91937108","N"
"2018","2018-05-25 14","주","금","1","0","0","0","0","경기","화성시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","946067","1906123","126.892638","37.15227885","N"
"2018","2018-05-25 14","주","금","1","1","1","0","0","경북","상주시","차대차","측면충돌","측면충돌","교차로 통행방법 위반","교차로","교차로내","특수차","이륜차","1047643","1822357","128.031294","36.39752221","N"
"2018","2018-05-25 20","야","금","1","0","0","0","0","경북","경주시","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","사륜오토바이(ATV)","승용차","1157520","1775625","129.2468802","35.96466697","N"
"2018","2018-05-25 22","야","금","1","0","0","0","0","강원","속초시","차대사람","기타","기타","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","1094149","2022513","128.5752268","38.19798014","N"
"2018","2018-05-26 06","주","토","1","0","0","0","0","경기","하남시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","자전거","화물차","973829","1950315","127.2037102","37.55180524","N"
"2018","2018-05-26 06","주","토","1","2","2","0","0","경기","남양주시","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","교차로","교차로부근","화물차","없음","970272","1965909","127.1628067","37.69225109","N"
"2018","2018-05-26 09","주","토","1","1","0","1","0","경북","경주시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","1155077","1762450","129.2172308","35.84632489","N"
"2018","2018-05-26 12","주","토","1","5","5","0","0","경남","산청군","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1030890","1720633","127.8405187","35.48107648","N"
"2018","2018-05-26 21","야","토","1","0","0","0","0","대구","달서구","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1090527","1760342","128.5023364","35.8354112","N"
"2018","2018-05-27 06","주","일","1","0","0","0","0","인천","강화군","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","912818","1970523","126.5106351","37.73016879","N"
"2018","2018-05-27 12","주","일","1","3","1","2","0","부산","해운대구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","승용차","승용차","1147337.1","1691190.3","129.1186035","35.20525404","Y"
"2018","2018-05-27 12","주","일","1","1","1","0","0","울산","북구","차대차","추돌","추돌","과속","단일로","기타단일로","승용차","원동기장치자전거","1166503","1742299","129.3395134","35.66285686","Y"
"2018","2018-05-27 13","주","일","1","11","2","5","4","경기","시흥시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","승용차","932931","1931843","126.7423996","37.3832489","Y"
"2018","2018-05-27 13","주","일","1","2","0","2","0","강원","강릉시","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","화물차","승합차","1126287.2","1976477.2","128.9340688","37.7792598","N"
"2018","2018-05-27 13","주","일","1","0","0","0","0","강원","삼척시","차량단독","전복","전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1134674.8","1919400.1","129.0188218","37.26377263","N"
"2018","2018-05-27 14","주","일","1","0","0","0","0","강원","화천군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","이륜차","996395","2004709","127.4589158","38.04243441","N"
"2018","2018-05-27 16","주","일","1","0","0","0","0","충북","음성군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1013329.3","1902222.3","127.650041","37.11857838","N"
"2018","2018-05-27 16","주","일","1","2","2","0","0","충남","공주시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","953066","1849190","126.9749805","36.63945078","N"
"2018","2018-05-28 10","주","월","1","0","0","0","0","서울","용산구","차대사람","횡단중","횡단중","신호위반","교차로","교차로횡단보도내","승용차","보행자","952862.4","1947766.5","126.9665121","37.52800086","N"
"2018","2018-05-28 13","주","월","1","0","0","0","0","전남","구례군","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1003879","1681947.3","127.5425777","35.13272109","N"
"2018","2018-05-28 17","주","월","1","0","0","0","0","경기","안산시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","935615","1926548","126.7731757","37.33571458","N"
"2018","2018-05-28 17","주","월","1","0","0","0","0","충남","천안시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","자전거","967443","1877340","127.1346008","36.89381199","N"
"2018","2018-05-28 19","야","월","1","0","0","0","0","전남","여수시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","화물차","보행자","1013448","1640717","127.6469464","34.76084482","N"
"2018","2018-05-28 20","야","월","1","0","0","0","0","경기","수원시","차대차","기타","기타","보행자 보호의무 위반","단일로","기타단일로","승용차","승용차","956257","1920436","127.0065479","37.28182536","N"
"2018","2018-05-28 23","야","월","1","1","0","1","0","인천","중구","차대사람","기타","기타","과속","교차로","교차로내","승용차","보행자","910771","1944494","126.4905845","37.49539593","N"
"2018","2018-05-29 10","주","화","1","0","0","0","0","충남","당진시","차대차","정면충돌","정면충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","화물차","913849","1886080","126.5321538","36.96921596","N"
